자치구,대여소명,기준년월,대여건수,반납건수
서초구,2214. 신반포역 2번출구 앞,202507,1207,1281
서초구,2217.아크로리버뷰 부지 앞,202507,2516,2762
서초구,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",202507,2962,2963
서초구,2221. 방일초교 마을버스 정류장,202507,1151,1278
서초구,2222.사당역 12번출구 뒤,202507,1553,2058
서초구,2223. 방배래미안 정문 앞,202507,361,371
서초구,2225.백석예술대학교 제3캠퍼스 앞,202507,213,112
서초구,2226. 신동아럭스빌아파트 앞,202507,337,77
서초구,2227.방배열린문화센터 앞,202507,712,706
서초구,2228.뒷벌공원 옆,202507,1559,1787
서초구,2229.로고스교회 맞은 편,202507,543,556
마포구,401. 상암월드컵파크 10단지 앞,202507,1159,1164
서초구,2230.이수역 4번 출구,202507,1619,1634
서초구,2231. 삼성타운(삼성생명) A동 맞은편,202507,1575,1707
서초구,2233. 서초신동아1차아파트 옆,202507,502,516
서초구,2235.KT 서초지사 앞,202507,278,193
서초구,2237.서울남부터미널 대합실 입구,202507,819,565
서초구,2239.교대역 6번출구,202507,767,778
서초구,2241.양재전화국 사거리,202507,937,815
서초구,2242.양재역 10번 출구 앞,202507,752,748
서초구,2243.서울가정법원,202507,605,349
서초구,2244. 말죽거리공원 사거리,202507,1297,1386
마포구,402. 상암월드컵파크 9단지 앞,202507,687,617
서초구,2245.양재초등학교 맞은편,202507,707,825
서초구,2247.섬들근린공원,202507,1081,1149
서초구,2255. 양재시민의숲역 1번출구,202507,2121,2103
서초구,2256.양재동 꽃시장 입구,202507,302,287
서초구,2257. 청계산 입구 삼거리,202507,130,173
서초구,2258.구룡사 삼거리,202507,462,200
강남구,2301. 현대고등학교 건너편,202507,1277,1295
강남구,2344. 리엔파크 2단지 앞,202507,453,634
마포구,403. 부엉이공원 앞,202507,792,414
서초구,2259. 잠원역 3번-4번 출구사이 ,202507,1480,1617
서초구,2251. 더케이호텔 입구(양재2) ,202507,739,780
강남구,2337. 대모산입구역 2번출구 앞,202507,538,417
강남구,2309. 청담역(우리들병원 앞),202507,371,193
강남구,2317. 삼성도로공원,202507,898,894
강남구,2311. 학동로 래미안 아파트 앞,202507,255,77
강남구,2302. 교보타워 버스정류장(신논현역 3번출구 후면),202507,1120,1123
강남구,2303. 논현역 10번출구,202507,1123,925
강남구,2304. 대현그린타워,202507,334,109
강남구,2305. MCM 본사 직영점 앞,202507,382,383
강남구,2306. 압구정역 2번 출구 옆,202507,1749,1723
강남구,2307. 압구정 한양 3차 아파트,202507,432,355
강남구,2308. 압구정파출소 앞,202507,1033,1023
강남구,2310. 청담동 맥도날드 옆(위치),202507,321,309
강남구,2312. 청담역 13번 출구 앞,202507,540,524
강남구,2313. 금원빌딩 앞,202507,519,540
강남구,2348. 포스코사거리(기업은행),202507,1982,2113
강남구,2314. 청담나들목입구,202507,73,73
강남구,2315. 봉은사역 5번출구 옆,202507,646,638
마포구,106. 합정역 7번출구 앞,202507,1641,1613
마포구,405. DMC빌 앞,202507,613,613
강남구,2318. 삼성중앙역4번출구(문화센터더 리빌),202507,194,145
강남구,2319. 포스코사거리 서측(수협 삼성동 지점),202507,683,704
강남구,2320. 도곡역 대치지구대 방향,202507,545,704
강남구,2321. 학여울역 사거리,202507,463,402
강남구,2324. 천주교 대치 2동 교회 옆,202507,1096,1096
강남구,2325. 대치삼성아파트 앞 교차로,202507,822,814
강남구,2326. 대치동 삼성로,202507,608,365
마포구,406. 상암월드컵파크 7단지 앞,202507,682,677
강남구,2327. 뱅뱅사거리 랜드마크타워 앞,202507,1126,1381
강남구,2328. 르네상스 호텔 사거리 역삼지하보도 7번출구 앞,202507,685,543
강남구,2329. 르네상스호텔사거리 역삼지하보도 2번출구,202507,417,372
강남구,2330. 역삼월드메르디앙아파트 앞,202507,621,618
강남구,2331. 동영문화센터앞,202507,539,482
강남구,2332. 선릉역3번출구,202507,1602,1636
강남구,2333. 양재역 3번출구 주변,202507,1391,700
강남구,2334. 삼호아파트 2동 ( 간선도로),202507,215,209
강남구,2335. 3호선 매봉역 3번출구앞,202507,2073,2448
강남구,2336. 강남세브란스교차로  래미안그레이튼 104동 앞,202507,424,410
마포구,421. 마포구청 앞,202507,2031,2032
강남구,2339. 현대아파트 정문 앞,202507,673,629
강남구,2340. 삼호물산버스정류장(23370) 옆,202507,2192,2610
강남구,2341. 일원역 4~5번 출구 사이,202507,611,397
강남구,2342. 대청역 1번출구  뒤,202507,1355,1351
강서구,1106. 신방화사거리,202507,3405,3773
성북구,1302. 한성대입구역6번출구 뒤,202507,802,784
성북구,1304. 만해공원,202507,130,34
성북구,1308. 안암로터리 버스정류장 앞,202507,2924,3111
강서구,1110. 공항중학교앞,202507,1039,1076
강서구,1128. 화곡역 6번출구,202507,1617,1590
마포구,407. 마포구 육아종합지원센터,202507,1197,1235
강동구,1018. 둔촌 주공 GS 맞은편,202507,2177,2250
강서구,1103. 방화역 4번출구앞,202507,3043,2752
강서구,1117. 등촌5단지아파트 버스정류장,202507,4327,4312
송파구,1201. 가락시장역 3번 출구,202507,1828,1896
송파구,1212. 송파역 2번 출구앞,202507,1524,1564
마포구,408. LG CNS앞,202507,966,978
송파구,1231. 잠실역 6번출구,202507,2987,3049
성북구,1306. 한성대입구역2번출구,202507,1487,1481
중랑구,1407. 먹골역 1번출구 뒤,202507,1411,1599
중랑구,1414. 사가정역 2번출구,202507,939,1008
마포구,420. 서울시 공공자전거 상암센터,202507,1003,766
중랑구,1416. 상봉역 3번출구,202507,2112,2180
중랑구,1427. 용마산역 1번출구,202507,282,147
중랑구,1428. 원묵고등학교,202507,1179,588
중랑구,1429. 장안중학교,202507,908,974
중랑구,1430. 중랑구청,202507,1058,544
중랑구,1431. 중랑구청 사거리,202507,1146,816
중랑구,1433. 중화역 2번출구,202507,1457,1596
강북구,1509. 서울북부수도사업소,202507,534,563
마포구,409. 누리꿈스퀘어 옆,202507,1931,1936
강북구,1510. 번동주공5단지 관리사무소 앞,202507,471,516
강북구,1512. 강북중학교 앞,202507,2075,2079
강북구,1513. 강북구청 뒷편,202507,368,366
노원구,1605. 헬스케어,202507,1110,1269
노원구,1620. 중계구민체육센터,202507,845,843
노원구,1628. 노일초등학교 앞,202507,733,726
노원구,1630. 수연빌딩 앞,202507,1220,1211
마포구,419. 홈플러스 마포점 앞,202507,2498,2327
구로구,1936. 개봉역 1번 출구 자전거보관서쪽,202507,842,1020
구로구,1941. 오류동역 2번출구,202507,1016,1265
구로구,1943. 온수역 북측,202507,246,245
구로구,1946. 구로역 광장,202507,2734,2809
구로구,1951. 천왕이펜하우스 4단지 후문,202507,270,143
구로구,1952. 천왕연지타운2단지 앞,202507,1265,1690
구로구,1953. 천왕역 4번출구 뒤,202507,877,522
동작구,2003. 사육신공원앞,202507,1029,1104
서초구,2263. 바우뫼문화복지회관,202507,664,696
마포구,410. 상암중학교 옆,202507,353,221
서초구,2249. 우솔초등학교 맞은편,202507,206,189
서초구,2250. 서초유치원 맞은편,202507,681,653
관악구,2109. 은천로입구 가로공원,202507,2891,2897
관악구,2115. 관악구시설관리공단,202507,1479,1173
관악구,2119. 중앙동 동진빌딩,202507,743,719
관악구,2143. 서울산업정보학교,202507,288,276
관악구,2148. 낙성대역 3번출구 뒤,202507,599,592
서초구,2246. 서울시 품질시험소 앞,202507,725,786
마포구,418. 월드컵경기장역 3번출구 옆,202507,2046,1986
서초구,2252. 잔디마을 마을버스 정류장,202507,1468,1456
송파구,1210. 롯데월드타워(잠실역2번출구 쪽),202507,10084,10075
송파구,1218. 방이역 4번출구,202507,2622,2601
송파구,1226. 잠실4동 주민센터 옆,202507,2369,2447
송파구,1227. 거여역 8번출구 뒤,202507,1326,1355
송파구,1228. 마천사거리 ,202507,743,903
송파구,1230. 송파중학교 정문,202507,567,443
송파구,1239. 문정 법조단지3,202507,809,813
마포구,107. 수협 연남동지점,202507,1353,1568
마포구,411. DMC홍보관,202507,1240,1354
송파구,1240. 문정 법조단지4,202507,798,737
송파구,1241. 문정 법조단지5,202507,539,537
송파구,1242. 문정 법조단지6,202507,183,168
송파구,1243. 문정 법조단지7,202507,2529,2575
송파구,1244. 문정 법조단지8,202507,3037,2910
송파구,1245. 문정 법조단지9,202507,1431,1429
송파구,1246. 문정 법조단지10,202507,1852,1874
송파구,1247. 문정 법조단지11,202507,884,839
송파구,1248. 방이초등학교,202507,2414,2061
마포구,412. DMC산학협력연구센터 앞,202507,1500,1497
성북구,1328. 월곡역 3번출구,202507,2377,2637
중랑구,1411. 상봉시장앞 교차로 한성빌딩 앞,202507,1352,1361
노원구,1602. 광운대역 앞,202507,1738,1895
노원구,1625. 상계역 3번출구,202507,4882,4885
노원구,1627. 수락산역 4번출구,202507,1316,1312
도봉구,1706. 방학동우체국 건너편,202507,1031,1065
구로구,1914. 대림역4번출구,202507,2824,2777
구로구,1925. 동양미래대학교 정문 옆,202507,3364,3341
마포구,413. 상암월드컵파크 3단지 후문,202507,709,678
구로구,1931. 개봉역2번출구 A,202507,1465,1857
동작구,2032. 이수역 11번출구쪽,202507,1831,2207
동작구,2034. 사당역 7번출구쪽,202507,619,658
서초구,2203. 청계산입구역 2번출구,202507,306,206
서초구,2207. 내곡파출소 뒤 정자,202507,187,148
서초구,2211. 서초구립반포도서관 앞,202507,1294,1276
서초구,2215. 반포종합운동장 입구,202507,896,914
서초구,2248. 서초리슈빌S 글로벌 앞,202507,244,224
마포구,417. DMC역 2번출구 옆,202507,1504,1422
송파구,1204. 거여역 3번출구,202507,1407,1579
성북구,1303. 돈암초교 입구,202507,583,574
동작구,2026. 흑석역 4번출구,202507,496,811
송파구,1221. 삼전역 4번출구,202507,1916,1997
서초구,2264. 이수역 1번출구,202507,2292,2499
구로구,1955. 디지털입구 교차로,202507,2383,2353
강남구,2351. 청소년수련관(수영장)앞,202507,430,334
종로구,446. 상명대입구,202507,453,397
종로구,447. 신영동삼거리,202507,109,112
마포구,414. 상암동주민센터 옆,202507,2151,2177
종로구,449. 일성아파트,202507,190,63
중랑구,1440. 면목2동 사거리,202507,1386,1671
중구,389. 을지로4가역 1번출구,202507,1066,1106
중구,390. 충무로역 1번출구,202507,829,803
중구,826. 서울역 서부교차로2,202507,961,1285
성북구,1305. 성북구청,202507,1612,1767
강북구,"1501. 미아역 3번,4번 출구 사이",202507,1207,1217
서초구,2265. 이수고가차도 남단,202507,1325,1564
마포구,415. DMC역 9번출구 앞,202507,2694,2610
관악구,2110. 조원동 미성아파트,202507,1452,1594
관악구,2139. 서울신성초등학교,202507,480,489
관악구,2156. 신림푸르지오아파트,202507,957,907
강남구,2354. 청담역 2번출구,202507,156,142
강남구,2356. 강남구청,202507,380,299
강남구,2360. 도곡1동 주민센터 교차로,202507,756,726
강남구,2358. 구룡초사거리 (현대아파트10동 앞 ),202507,597,529
강남구,"2359. 국립국악중,고교 정문 맞은편",202507,1195,1296
강남구,2349. 역삼빌딩 앞(하나은행 옆),202507,548,192
마포구,416. 상암월드컵파크 1단지 교차로,202507,636,345
강남구,2350. 래미안그레이튼102동앞,202507,267,267
강남구,2347. 두산건설 본사,202507,355,135
강남구,2352. 서울본부세관(건설회관 앞),202507,514,144
강남구,2353. 강남구청역 2번출구 뒤,202507,769,447
노원구,1642. 서울여대 남문,202507,653,432
관악구,2111. 서울대입구역 1번출구,202507,1077,1064
강남구,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),202507,403,347
성동구,594. 중랑물재생센터(서울새활용플라자),202507,1093,1153
마포구,422. 문화비축기지,202507,306,286
광진구,500. 어린이대공원역 3번출구 앞,202507,2297,2080
노원구,1641. 한내근린공원 남측,202507,693,770
노원구,1640. 한내근린공원 북측,202507,1280,1413
광진구,590. 건국대학교 (입학정보관),202507,1537,1549
광진구,591. 건국대학교 (행정관),202507,577,576
광진구,592. 건국대학교 학생회관,202507,1899,2052
강서구,1149. 신방화역환승주차장,202507,4003,4004
관악구,2136. 신림역 8번출구,202507,3986,4121
중구,391. 시립미술관,202507,771,763
종로구,450. 효자동 삼거리,202507,1040,698
종로구,451. 청와대앞길,202507,268,114
광진구,501. 광진문화예술회관 앞,202507,2258,2012
광진구,593.자양중앙나들목,202507,2024,2148
송파구,1250.문정2동 주민센터,202507,129,121
광진구,3500. 군자역2번출구,202507,2478,2470
광진구,3501. K&S빌딩 앞,202507,1862,1793
광진구,3502. 중곡역 1번출구,202507,1273,1181
광진구,3503. 광진유진스웰,202507,237,78
광진구,3504. 원일교회,202507,2807,2609
광진구,3505. 신양초교앞 교차로,202507,884,874
광진구,502. 자양(뚝섬한강공원)역 1번출구 앞,202507,9084,10065
마포구,424. 롯데하이마트 (상암월드컵점) ,202507,486,449
마포구,425. DMC첨단산업센터,202507,351,352
마포구,426. 서울신용보증재단,202507,1338,1518
양천구,722. 경서농협 버스정류장(우리은행신정동지점방향),202507,1278,1332
양천구,723. SBS방송국,202507,2006,2073
양천구,724. 계남공원 입구 주출입구 좌측,202507,391,301
양천구,725. 양강중학교앞 교차로,202507,227,192
양천구,726. 목동3단지 시내버스정류장,202507,5267,5695
마포구,108. 서교동 사거리,202508,1370,1371
양천구,729. 서부식자재마트 건너편,202508,1609,1876
양천구,731. 서울시 도로환경관리센터,202508,3444,3505
양천구,733. 신정이펜하우스314동,202508,929,342
양천구,734. 신트리공원 입구,202508,3016,3083
양천구,735. 영도초등학교,202508,2864,3148
양천구,736. 오솔길공원,202508,1006,1179
양천구,737. 장수공원,202508,596,508
양천구,739. 신월사거리,202508,899,941
양천구,740. 으뜸공원,202508,988,1311
양천구,741. 화곡로 입구 교차로,202508,381,388
양천구,742. 등촌역 5번 출구 뒤,202508,898,900
양천구,743. 현대6차아파트 101동 옆,202508,862,1056
양천구,744. 신목동역 2번 출구,202508,3560,3516
양천구,745. 강서초등학교,202508,481,598
양천구,746. 목동2단지 상가,202508,4026,4006
양천구,747. 목동3단지 상가,202508,2878,2880
양천구,748. 목동운동장,202508,805,808
광진구,505. 자양사거리 광진아크로텔 앞,202508,1975,1884
은평구,937. 상림마을 롯데캐슬2단지 옆,202508,96,118
은평구,938. 금암 문화공원,202508,171,208
은평구,939. 은평구청 교차로,202508,600,587
은평구,941. 은평뉴타운 도서관,202508,658,273
